state,FriendlyId,district2010,district2020,party,votes
OKLAHOMA,40153000105,3,3,Rep,828
OKLAHOMA,40153000106,3,3,Rep,104
OKLAHOMA,40121000033,2,2,Rep,293
OKLAHOMA,40121000008,2,2,Rep,324
OKLAHOMA,40013000025,2,2,Rep,806
OKLAHOMA,40013000027,2,2,Rep,718
OKLAHOMA,40149000020,3,3,Rep,207
OKLAHOMA,40143000079,1,1,Rep,495
OKLAHOMA,40143000078,1,1,Rep,568
OKLAHOMA,40143000470,1,1,Rep,989
OKLAHOMA,40143000057,1,1,Rep,244
OKLAHOMA,40143000019,1,1,Rep,280
OKLAHOMA,40143000149,1,1,Rep,394
OKLAHOMA,40143000024,1,1,Rep,328
OKLAHOMA,40143000084,1,1,Rep,336
OKLAHOMA,40143000881,1,1,Rep,692
OKLAHOMA,40041000009,2,2,Rep,1285
OKLAHOMA,40051000025,4,4,Rep,417
OKLAHOMA,40051000026,4,4,Rep,233
OKLAHOMA,40097000242,2,2,Rep,581
OKLAHOMA,40097000130,2,2,Rep,461
OKLAHOMA,40053000023,3,3,Rep,498
OKLAHOMA,40053000030,3,3,Rep,361
OKLAHOMA,40143000752,1,1,Rep,1176
OKLAHOMA,40143000406,1,1,Rep,1019
OKLAHOMA,40141000002,4,4,Rep,257
OKLAHOMA,40141000009,4,4,Rep,149
OKLAHOMA,40013000022,2,2,Rep,770
OKLAHOMA,40001010016,2,2,Rep,357
OKLAHOMA,40015000510,3,3,Rep,593
OKLAHOMA,40015000509,3,3,Rep,351
OKLAHOMA,40015000812,3,3,Rep,201
OKLAHOMA,40097000038,2,2,Rep,222
OKLAHOMA,40039000022,3,3,Rep,327
OKLAHOMA,40151000008,3,3,Rep,225
OKLAHOMA,40151000004,3,3,Rep,150
OKLAHOMA,40049000001,4,4,Rep,445
OKLAHOMA,40049000025,4,4,Rep,523
OKLAHOMA,40049000009,4,4,Rep,807
OKLAHOMA,40099000014,4,4,Rep,161
OKLAHOMA,40099000020,4,4,Rep,728
OKLAHOMA,40135000202,2,2,Rep,386
OKLAHOMA,40135000103,2,2,Rep,754
OKLAHOMA,40135000208,2,2,Rep,506
OKLAHOMA,40095000201,2,2,Rep,251
OKLAHOMA,40135000301,2,2,Rep,682
OKLAHOMA,40081000015,3,5,Rep,961
OKLAHOMA,40033000007,4,4,Rep,278
OKLAHOMA,40153000201,3,3,Rep,774
OKLAHOMA,40013000004,2,2,Rep,619
OKLAHOMA,40135000104,2,2,Rep,722
OKLAHOMA,40135000308,2,2,Rep,265
OKLAHOMA,40013000011,2,2,Rep,187
OKLAHOMA,40013000010,2,2,Rep,430
OKLAHOMA,40013000019,2,2,Rep,700
OKLAHOMA,40013000018,2,2,Rep,787
OKLAHOMA,40015000712,3,3,Rep,384
OKLAHOMA,40015001111,3,3,Rep,818
OKLAHOMA,40079000306,2,2,Rep,97
OKLAHOMA,40079000105,2,2,Rep,660
OKLAHOMA,40089000024,2,2,Rep,193
OKLAHOMA,40131000020,2,2,Rep,1374
OKLAHOMA,40131000017,2,2,Rep,620
OKLAHOMA,40131000004,2,2,Rep,1100
OKLAHOMA,40031000045,4,4,Rep,727
OKLAHOMA,40133000010,5,5,Rep,612
OKLAHOMA,40133000035,5,5,Rep,400
OKLAHOMA,40143000121,1,1,Rep,469
OKLAHOMA,40143000474,1,1,Rep,1105
OKLAHOMA,40143000040,1,1,Rep,51
OKLAHOMA,40143000857,1,1,Rep,777
OKLAHOMA,40131000024,2,2,Rep,562
OKLAHOMA,40131000032,2,2,Rep,732
OKLAHOMA,40131000019,2,2,Rep,723
OKLAHOMA,40131000116,2,2,Rep,781
OKLAHOMA,40037000417,1,1,Rep,1550
OKLAHOMA,40063000018,2,2,Rep,227
OKLAHOMA,40063000035,2,2,Rep,501
OKLAHOMA,40133000020,5,5,Rep,612
OKLAHOMA,40133000032,5,5,Rep,494
OKLAHOMA,40133000030,5,5,Rep,198
OKLAHOMA,40031000039,4,4,Rep,699
OKLAHOMA,40143000456,1,1,Rep,786
OKLAHOMA,40143000703,1,1,Rep,1491
OKLAHOMA,40143000073,1,1,Rep,375
OKLAHOMA,40143000074,1,1,Rep,544
OKLAHOMA,40143000010,1,1,Rep,74
OKLAHOMA,40143000407,1,1,Rep,1347
OKLAHOMA,40133000024,5,5,Rep,464
OKLAHOMA,40037000142,3,1,Rep,1405
OKLAHOMA,40037000412,3,3,Rep,446
OKLAHOMA,40037000410,3,3,Rep,229
OKLAHOMA,40037000111,3,1,Rep,699
OKLAHOMA,40113000308,3,3,Rep,926
OKLAHOMA,40113000110,3,3,Rep,672
OKLAHOMA,40013000003,2,2,Rep,519
OKLAHOMA,40121000003,2,2,Rep,405
OKLAHOMA,40121000001,2,2,Rep,49
OKLAHOMA,40083000303,3,,Rep,1108
OKLAHOMA,40013000008,2,2,Rep,645
OKLAHOMA,40041000021,2,2,Rep,127
OKLAHOMA,40153000306,3,3,Rep,1346
OKLAHOMA,40153000203,3,3,Rep,482
OKLAHOMA,40027000049,4,4,Rep,603
OKLAHOMA,40125000013,5,5,Rep,1055
OKLAHOMA,40125000022,5,5,Rep,1316
OKLAHOMA,40125000015,5,5,Rep,810
OKLAHOMA,40027000060,4,4,Rep,1544
OKLAHOMA,40027000093,4,4,Rep,178
OKLAHOMA,40027000045,4,4,Rep,474
OKLAHOMA,40027000037,4,4,Rep,875
OKLAHOMA,40105000204,2,2,Rep,229
OKLAHOMA,40021000023,2,2,Rep,202
OKLAHOMA,40007000026,3,3,Rep,48
OKLAHOMA,40071000206,3,3,Rep,903
OKLAHOMA,40021000010,2,2,Rep,907
OKLAHOMA,40021000015,2,2,Rep,838
OKLAHOMA,40071000411,3,3,Rep,148
OKLAHOMA,40099000004,4,4,Rep,693
OKLAHOMA,40027000054,4,4,Rep,623
OKLAHOMA,40027000050,4,4,Rep,1092
OKLAHOMA,40027000058,4,4,Rep,873
OKLAHOMA,40027000005,4,4,Rep,1487
OKLAHOMA,40027000018,4,4,Rep,354
OKLAHOMA,40027000082,4,4,Rep,1094
OKLAHOMA,40049000018,4,4,Rep,891
OKLAHOMA,40095000204,2,2,Rep,478
OKLAHOMA,40095000304,2,2,Rep,945
OKLAHOMA,40033000008,4,4,Rep,54
OKLAHOMA,40003000230,3,3,Rep,243
OKLAHOMA,40121000043,2,2,Rep,296
OKLAHOMA,40047000110,3,3,Rep,565
OKLAHOMA,40047000308,3,3,Rep,721
OKLAHOMA,40047000109,3,3,Rep,277
OKLAHOMA,40027000086,4,4,Rep,1254
OKLAHOMA,40027000081,4,4,Rep,817
OKLAHOMA,40027000039,4,4,Rep,600
OKLAHOMA,40027000087,4,4,Rep,601
OKLAHOMA,40027000065,4,4,Rep,734
OKLAHOMA,40027000057,4,4,Rep,1407
OKLAHOMA,40027000040,4,4,Rep,895
OKLAHOMA,40027000094,4,4,Rep,212
OKLAHOMA,40059000203,3,3,Rep,116
OKLAHOMA,40027000029,4,4,Rep,1224
OKLAHOMA,40033000011,4,4,Rep,245
OKLAHOMA,40131000023,2,2,Rep,1644
OKLAHOMA,40131000001,2,2,Rep,1141
OKLAHOMA,40131000031,1,,Rep,1424
OKLAHOMA,40131000021,1,1,Rep,573
OKLAHOMA,40047000102,3,3,Rep,363
OKLAHOMA,40047000103,3,3,Rep,480
OKLAHOMA,40049000017,4,4,Rep,335
OKLAHOMA,40079000103,2,2,Rep,607
OKLAHOMA,40079000212,2,2,Rep,877
OKLAHOMA,40079000303,2,2,Rep,184
OKLAHOMA,40079000108,2,2,Rep,390
OKLAHOMA,40111000020,2,2,Rep,1036
OKLAHOMA,40091000104,2,2,Rep,465
OKLAHOMA,40107000313,2,2,Rep,103
OKLAHOMA,40079000202,2,2,Rep,178
OKLAHOMA,40079000214,2,2,Rep,165
OKLAHOMA,40027000043,4,4,Rep,1210
OKLAHOMA,40027000008,4,4,Rep,176
OKLAHOMA,40027000070,4,4,Rep,1021
OKLAHOMA,40111000015,2,2,Rep,530
OKLAHOMA,40131000120,2,2,Rep,918
OKLAHOMA,40131000026,2,2,Rep,1487
OKLAHOMA,40131000018,2,2,Rep,1194
OKLAHOMA,40037000409,3,3,Rep,779
OKLAHOMA,40037000112,3,1,Rep,247
OKLAHOMA,40037000132,3,1,Rep,808
OKLAHOMA,40037000411,3,3,Rep,423
OKLAHOMA,40027000009,4,4,Rep,1457
OKLAHOMA,40113000305,3,3,Rep,384
OKLAHOMA,40113000109,3,3,Rep,735
OKLAHOMA,40091000315,2,2,Rep,227
OKLAHOMA,40111000036,2,2,Rep,582
OKLAHOMA,40111000007,2,2,Rep,223
OKLAHOMA,40037000241,3,3,Rep,367
OKLAHOMA,40131000027,2,2,Rep,670
OKLAHOMA,40113000203,3,3,Rep,2315
OKLAHOMA,40113000311,3,3,Rep,79
OKLAHOMA,40111000035,2,2,Rep,281
OKLAHOMA,40125000038,5,5,Rep,347
OKLAHOMA,40125000025,5,5,Rep,738
OKLAHOMA,40125000042,5,5,Rep,256
OKLAHOMA,40067000002,4,4,Rep,255
OKLAHOMA,40079000207,2,2,Rep,635
OKLAHOMA,40079000205,2,2,Rep,284
OKLAHOMA,40121000030,2,2,Rep,211
OKLAHOMA,40131000015,2,2,Rep,1113
OKLAHOMA,40079000106,2,2,Rep,551
OKLAHOMA,40131000029,2,2,Rep,613
OKLAHOMA,40031000029,4,4,Rep,62
OKLAHOMA,40031000030,4,4,Rep,118
OKLAHOMA,40037000121,3,1,Rep,993
OKLAHOMA,40125000041,5,5,Rep,461
OKLAHOMA,40125000029,5,5,Rep,1024
OKLAHOMA,40125000018,5,5,Rep,724
OKLAHOMA,40125000040,5,5,Rep,338
OKLAHOMA,40125000021,5,5,Rep,540
OKLAHOMA,40125000011,5,5,Rep,1263
OKLAHOMA,40037000406,3,3,Rep,541
OKLAHOMA,40031000025,4,4,Rep,66
OKLAHOMA,40031000026,4,4,Rep,242
OKLAHOMA,40031000032,4,4,Rep,12
OKLAHOMA,40031000008,4,4,Rep,798
OKLAHOMA,40079000203,2,2,Rep,1071
OKLAHOMA,40145000207,1,2,Rep,246
OKLAHOMA,40069000002,2,2,Rep,166
OKLAHOMA,40141000004,4,4,Rep,176
OKLAHOMA,40141000003,4,4,Rep,107
OKLAHOMA,40037000420,3,1,Rep,392
OKLAHOMA,40037000419,3,1,Rep,779
OKLAHOMA,40119000406,3,3,Rep,658
OKLAHOMA,40119000409,3,3,Rep,701
OKLAHOMA,40005000014,2,2,Rep,117
OKLAHOMA,40097000011,2,2,Rep,555
OKLAHOMA,40097000020,2,2,Rep,760
OKLAHOMA,40145000103,1,1,Rep,1557
OKLAHOMA,40097000023,2,2,Rep,694
OKLAHOMA,40097000132,2,2,Rep,476
OKLAHOMA,40097000015,2,2,Rep,414
OKLAHOMA,40141000001,4,4,Rep,484
OKLAHOMA,40001010006,2,2,Rep,425
OKLAHOMA,40073000304,3,3,Rep,163
OKLAHOMA,40109000139,5,5,Rep,1982
OKLAHOMA,40109000004,5,5,Rep,839
OKLAHOMA,40019000033,4,4,Rep,444
OKLAHOMA,40019000041,4,4,Rep,788
OKLAHOMA,40109000089,5,,Rep,279
OKLAHOMA,40109000027,4,5,Rep,189
OKLAHOMA,40047000204,3,3,Rep,1222
OKLAHOMA,40047000207,3,3,Rep,613
OKLAHOMA,40109000025,5,5,Rep,300
OKLAHOMA,40109000021,5,5,Rep,1351
OKLAHOMA,40125000033,5,5,Rep,463
OKLAHOMA,40125000037,5,5,Rep,542
OKLAHOMA,40073000105,3,3,Rep,631
OKLAHOMA,40109000148,5,5,Rep,930
OKLAHOMA,40115000026,2,2,Rep,721
OKLAHOMA,40153000302,3,3,Rep,291
OKLAHOMA,40109000229,5,3,Rep,496
OKLAHOMA,40109000100,5,5,Rep,810
OKLAHOMA,40109000172,5,5,Rep,576
OKLAHOMA,40109000187,5,3,Rep,82
OKLAHOMA,40109000185,5,5,Rep,150
OKLAHOMA,40109000186,5,3,Rep,218
OKLAHOMA,40109000182,5,5,Rep,195
OKLAHOMA,40109000097,4,4,Rep,634
OKLAHOMA,40109000042,5,5,Rep,1215
OKLAHOMA,40109000044,5,5,Rep,1179
OKLAHOMA,40109000150,5,5,Rep,892
OKLAHOMA,40109000209,5,3,Rep,322
OKLAHOMA,40109000137,5,5,Rep,1542
OKLAHOMA,40109000045,5,5,Rep,1319
OKLAHOMA,40109000009,5,5,Rep,498
OKLAHOMA,40109000151,5,5,Rep,1167
OKLAHOMA,40109000240,5,5,Rep,82
OKLAHOMA,40109000173,5,5,Rep,701
OKLAHOMA,40109000249,5,3,Rep,634
OKLAHOMA,40009000115,3,3,Rep,162
OKLAHOMA,40009000330,3,3,Rep,399
OKLAHOMA,40109000039,5,5,Rep,873
OKLAHOMA,40109000002,5,5,Rep,572
OKLAHOMA,40109000063,5,5,Rep,589
OKLAHOMA,40109000200,5,5,Rep,372
OKLAHOMA,40109000086,4,4,Rep,842
OKLAHOMA,40109000188,5,3,Rep,0
OKLAHOMA,40109000103,5,5,Rep,426
OKLAHOMA,40073000305,3,3,Rep,182
OKLAHOMA,40081000004,3,5,Rep,381
OKLAHOMA,40109000235,5,3,Rep,265
OKLAHOMA,40109000105,5,5,Rep,568
OKLAHOMA,40109000066,5,5,Rep,195
OKLAHOMA,40109000062,5,5,Rep,1114
OKLAHOMA,40109000149,5,5,Rep,990
OKLAHOMA,40109000022,4,5,Rep,823
OKLAHOMA,40011000002,3,3,Rep,591
OKLAHOMA,40031000013,4,4,Rep,475
OKLAHOMA,40031000003,4,4,Rep,432
OKLAHOMA,40081000002,3,5,Rep,671
OKLAHOMA,40003000320,3,3,Rep,156
OKLAHOMA,40047000310,3,3,Rep,527
OKLAHOMA,40031000042,4,4,Rep,1565
OKLAHOMA,40031000037,4,4,Rep,272
OKLAHOMA,40133000015,5,5,Rep,349
OKLAHOMA,40073000102,3,3,Rep,243
OKLAHOMA,40089000029,2,2,Rep,310
OKLAHOMA,40115000031,2,2,Rep,810
OKLAHOMA,40123000063,4,4,Rep,330
OKLAHOMA,40123000064,4,4,Rep,499
OKLAHOMA,40089000013,2,2,Rep,363
OKLAHOMA,40013000013,2,2,Rep,497
OKLAHOMA,40021000018,2,2,Rep,214
OKLAHOMA,40081000018,3,5,Rep,370
OKLAHOMA,40081000021,3,5,Rep,837
OKLAHOMA,40109000184,5,5,Rep,472
OKLAHOMA,40123000059,4,4,Rep,489
OKLAHOMA,40123000051,4,4,Rep,366
OKLAHOMA,40089000025,2,2,Rep,239
OKLAHOMA,40021000019,2,2,Rep,519
OKLAHOMA,40147000013,1,2,Rep,737
OKLAHOMA,40019000007,4,4,Rep,116
OKLAHOMA,40081000001,3,5,Rep,536
OKLAHOMA,40081000003,3,5,Rep,756
OKLAHOMA,40055000106,3,3,Rep,85
OKLAHOMA,40055000203,3,3,Rep,171
OKLAHOMA,40021000014,2,2,Rep,636
OKLAHOMA,40061000031,2,2,Rep,672
OKLAHOMA,40061000009,2,2,Rep,83
OKLAHOMA,40057000203,3,3,Rep,27
OKLAHOMA,40101000038,2,2,Rep,717
OKLAHOMA,40101000022,2,2,Rep,629
OKLAHOMA,40101000050,2,2,Rep,148
OKLAHOMA,40101000041,2,2,Rep,1627
OKLAHOMA,40035000140,2,2,Rep,641
OKLAHOMA,40019000063,4,4,Rep,931
OKLAHOMA,40019000052,4,4,Rep,492
OKLAHOMA,40019000032,4,4,Rep,255
OKLAHOMA,40019000030,4,4,Rep,284
OKLAHOMA,40101000051,2,2,Rep,103
OKLAHOMA,40055000302,3,3,Rep,50
OKLAHOMA,40051000036,4,4,Rep,1098
OKLAHOMA,40101000061,2,2,Rep,277
OKLAHOMA,40093000015,3,3,Rep,225
OKLAHOMA,40075000008,3,3,Rep,176
OKLAHOMA,40089000011,2,2,Rep,148
OKLAHOMA,40103000104,3,3,Rep,207
OKLAHOMA,40081000010,3,5,Rep,721
OKLAHOMA,40101000044,2,2,Rep,441
OKLAHOMA,40101000045,2,2,Rep,437
OKLAHOMA,40061000030,2,2,Rep,402
OKLAHOMA,40051000005,4,4,Rep,294
OKLAHOMA,40101000049,2,2,Rep,212
OKLAHOMA,40101000036,2,2,Rep,67
OKLAHOMA,40145000203,1,2,Rep,1154
OKLAHOMA,40077000008,2,2,Rep,355
OKLAHOMA,40101000033,2,2,Rep,1035
OKLAHOMA,40101000040,2,2,Rep,241
OKLAHOMA,40115000025,2,2,Rep,518
OKLAHOMA,40051000035,4,4,Rep,150
OKLAHOMA,40051000021,4,4,Rep,236
OKLAHOMA,40101000047,2,2,Rep,405
OKLAHOMA,40003000120,3,3,Rep,175
OKLAHOMA,40077000006,2,2,Rep,151
OKLAHOMA,40103000305,3,3,Rep,659
OKLAHOMA,40103000203,3,3,Rep,232
OKLAHOMA,40103000106,3,3,Rep,88
OKLAHOMA,40009000343,3,3,Rep,146
OKLAHOMA,40031000035,4,4,Rep,314
OKLAHOMA,40143000061,1,1,Rep,461
OKLAHOMA,40143000060,1,1,Rep,327
OKLAHOMA,40143000102,1,1,Rep,414
OKLAHOMA,40143000404,1,1,Rep,963
OKLAHOMA,40143000148,1,1,Rep,422
OKLAHOMA,40001010012,2,2,Rep,378
OKLAHOMA,40143000055,1,1,Rep,396
OKLAHOMA,40143000553,1,1,Rep,303
OKLAHOMA,40143000552,1,1,Rep,618
OKLAHOMA,40143000099,1,1,Rep,259
OKLAHOMA,40143000707,1,1,Rep,846
OKLAHOMA,40143000005,1,1,Rep,55
OKLAHOMA,40143000168,1,1,Rep,569
OKLAHOMA,40143000355,1,1,Rep,218
OKLAHOMA,40143000465,1,1,Rep,1027
OKLAHOMA,40143000017,1,1,Rep,180
OKLAHOMA,40143000020,1,1,Rep,212
OKLAHOMA,40143000029,1,1,Rep,325
OKLAHOMA,40143000012,1,1,Rep,157
OKLAHOMA,40143000172,1,1,Rep,547
OKLAHOMA,40143000001,1,1,Rep,43
OKLAHOMA,40143000701,1,1,Rep,1368
OKLAHOMA,40143000758,1,1,Rep,660
OKLAHOMA,40143000855,1,1,Rep,1283
OKLAHOMA,40039000019,3,3,Rep,853
OKLAHOMA,40039000020,3,3,Rep,1153
OKLAHOMA,40031000015,4,4,Rep,558
OKLAHOMA,40043000008,3,3,Rep,461
OKLAHOMA,40011000007,3,3,Rep,548
OKLAHOMA,40115000009,2,2,Rep,277
OKLAHOMA,40115000012,2,2,Rep,333
OKLAHOMA,40115000005,2,2,Rep,306
OKLAHOMA,40143000064,1,1,Rep,390
OKLAHOMA,40143000755,1,1,Rep,1795
OKLAHOMA,40115000011,2,2,Rep,421
OKLAHOMA,40031000049,4,4,Rep,563
OKLAHOMA,40041000018,2,2,Rep,437
OKLAHOMA,40041000019,2,2,Rep,791
OKLAHOMA,40047000203,3,3,Rep,437
OKLAHOMA,40013000028,2,2,Rep,592
OKLAHOMA,40143000705,1,1,Rep,991
OKLAHOMA,40143000167,1,1,Rep,1107
OKLAHOMA,40041000023,2,2,Rep,651
OKLAHOMA,40047000201,3,3,Rep,874
OKLAHOMA,40039000021,3,3,Rep,803
OKLAHOMA,40043000002,3,3,Rep,109
OKLAHOMA,40149000030,3,3,Rep,342
OKLAHOMA,40015000031,3,3,Rep,116
OKLAHOMA,40015000810,3,3,Rep,191
OKLAHOMA,40129000303,3,3,Rep,216
OKLAHOMA,40015001010,3,3,Rep,358
OKLAHOMA,40031000007,4,4,Rep,539
OKLAHOMA,40031000001,4,4,Rep,688
OKLAHOMA,40031000011,4,4,Rep,498
OKLAHOMA,40079000114,2,2,Rep,166
OKLAHOMA,40079000305,2,2,Rep,157
OKLAHOMA,40113000302,3,3,Rep,109
OKLAHOMA,40037000413,3,3,Rep,739
OKLAHOMA,40037000416,1,1,Rep,670
OKLAHOMA,40007000011,3,3,Rep,180
OKLAHOMA,40079000113,2,2,Rep,335
OKLAHOMA,40079000204,2,2,Rep,666
OKLAHOMA,40125000009,5,5,Rep,1120
OKLAHOMA,40037000131,3,1,Rep,389
OKLAHOMA,40113000307,3,3,Rep,472
OKLAHOMA,40071000401,3,3,Rep,52
OKLAHOMA,40071000533,3,3,Rep,638
OKLAHOMA,40027000042,4,4,Rep,268
OKLAHOMA,40131000013,2,2,Rep,856
OKLAHOMA,40145000302,1,1,Rep,1433
OKLAHOMA,40027000053,4,4,Rep,1259
OKLAHOMA,40027000071,4,4,Rep,341
OKLAHOMA,40033000001,4,4,Rep,84
OKLAHOMA,40111000019,2,2,Rep,270
OKLAHOMA,40091000310,2,2,Rep,152
OKLAHOMA,40111000033,2,2,Rep,295
OKLAHOMA,40069000008,2,2,Rep,231
OKLAHOMA,40069000001,2,2,Rep,299
OKLAHOMA,40131000022,2,2,Rep,1112
OKLAHOMA,40027000080,4,4,Rep,257
OKLAHOMA,40027000073,4,4,Rep,1785
OKLAHOMA,40027000059,4,4,Rep,222
OKLAHOMA,40005000011,2,2,Rep,743
OKLAHOMA,40125000007,5,5,Rep,646
OKLAHOMA,40079000215,2,2,Rep,248
OKLAHOMA,40005000013,2,2,Rep,296
OKLAHOMA,40111000010,2,2,Rep,185
OKLAHOMA,40027000088,4,4,Rep,1541
OKLAHOMA,40027000019,4,4,Rep,709
OKLAHOMA,40071000420,3,3,Rep,270
OKLAHOMA,40071000400,3,3,Rep,127
OKLAHOMA,40119000405,3,3,Rep,946
OKLAHOMA,40119000404,3,3,Rep,119
OKLAHOMA,40119000001,3,3,Rep,186
OKLAHOMA,40119000402,3,3,Rep,551
OKLAHOMA,40069000012,2,2,Rep,402
OKLAHOMA,40113000202,3,3,Rep,231
OKLAHOMA,40083000304,3,3,Rep,282
OKLAHOMA,40145000310,1,1,Rep,415
OKLAHOMA,40145000303,1,1,Rep,669
OKLAHOMA,40005000007,2,2,Rep,394
OKLAHOMA,40109000204,5,5,Rep,556
OKLAHOMA,40109000213,5,3,Rep,146
OKLAHOMA,40109000034,5,5,Rep,1069
OKLAHOMA,40109000041,5,5,Rep,781
OKLAHOMA,40109000057,5,5,Rep,598
OKLAHOMA,40109000082,4,4,Rep,266
OKLAHOMA,40109000093,4,5,Rep,591
OKLAHOMA,40109000248,5,3,Rep,378
OKLAHOMA,40109000152,5,5,Rep,992
OKLAHOMA,40109000035,5,5,Rep,1610
OKLAHOMA,40109000228,5,3,Rep,404
OKLAHOMA,40109000055,5,5,Rep,730
OKLAHOMA,40109000081,4,4,Rep,566
OKLAHOMA,40109000029,5,4,Rep,836
OKLAHOMA,40109000189,5,,Rep,138
OKLAHOMA,40109000211,5,3,Rep,265
OKLAHOMA,40109000085,4,4,Rep,711
OKLAHOMA,40109000080,4,4,Rep,1031
OKLAHOMA,40109000245,5,5,Rep,33
OKLAHOMA,40109000109,5,5,Rep,1362
OKLAHOMA,40109000043,5,5,Rep,1895
OKLAHOMA,40109000107,5,5,Rep,501
OKLAHOMA,40121000005,2,2,Rep,321
OKLAHOMA,40017000227,3,3,Rep,1757
OKLAHOMA,40119000407,3,3,Rep,820
OKLAHOMA,40119000010,3,3,Rep,218
OKLAHOMA,40109000241,5,5,Rep,111
OKLAHOMA,40065000020,3,3,Rep,651
OKLAHOMA,40109000116,5,5,Rep,193
OKLAHOMA,40109000171,5,,Rep,345
OKLAHOMA,40109000250,5,3,Rep,696
OKLAHOMA,40057000204,3,3,Rep,25
OKLAHOMA,40017000204,3,5,Rep,959
OKLAHOMA,40055000105,3,3,Rep,86
OKLAHOMA,40075000006,3,3,Rep,129
OKLAHOMA,40119000012,3,3,Rep,114
OKLAHOMA,40041000017,2,2,Rep,277
OKLAHOMA,40075000016,3,3,Rep,83
OKLAHOMA,40153000204,3,3,Rep,218
OKLAHOMA,40109000180,5,5,Rep,374
OKLAHOMA,40109000023,4,5,Rep,1023
OKLAHOMA,40019000024,4,4,Rep,897
OKLAHOMA,40019000062,4,4,Rep,755
OKLAHOMA,40109000047,5,5,Rep,286
OKLAHOMA,40109000199,5,5,Rep,282
OKLAHOMA,40135000106,2,2,Rep,594
OKLAHOMA,40135000304,2,2,Rep,464
OKLAHOMA,40109000142,5,5,Rep,1047
OKLAHOMA,40081000020,3,5,Rep,480
OKLAHOMA,40081000009,3,5,Rep,505
OKLAHOMA,40109000071,5,5,Rep,1191
OKLAHOMA,40109000194,5,5,Rep,308
OKLAHOMA,40109000010,5,5,Rep,413
OKLAHOMA,40109000145,5,5,Rep,709
OKLAHOMA,40127000003,2,2,Rep,368
OKLAHOMA,40081000007,3,5,Rep,322
OKLAHOMA,40017000302,4,3,Rep,1263
OKLAHOMA,40097000034,2,2,Rep,369
OKLAHOMA,40051000028,4,4,Rep,963
OKLAHOMA,40097000101,2,2,Rep,337
OKLAHOMA,40035000520,2,2,Rep,320
OKLAHOMA,40085000310,4,4,Rep,273
OKLAHOMA,40087000001,4,4,Rep,256
OKLAHOMA,40075000011,3,3,Rep,107
OKLAHOMA,40041000020,2,2,Rep,149
OKLAHOMA,40137000016,4,4,Rep,1167
OKLAHOMA,40137000001,4,4,Rep,794
OKLAHOMA,40137000003,4,4,Rep,699
OKLAHOMA,40137000059,4,4,Rep,275
OKLAHOMA,40137000053,4,4,Rep,193
OKLAHOMA,40021000017,2,2,Rep,242
OKLAHOMA,40021000001,2,2,Rep,480
OKLAHOMA,40017000228,3,5,Rep,612
OKLAHOMA,40017000210,3,5,Rep,586
OKLAHOMA,40147000046,1,2,Rep,395
OKLAHOMA,40065000017,3,3,Rep,264
OKLAHOMA,40109000115,5,5,Rep,73
OKLAHOMA,40109000153,5,5,Rep,900
OKLAHOMA,40109000238,5,,Rep,0
OKLAHOMA,40109000033,5,4,Rep,987
OKLAHOMA,40133000022,5,5,Rep,562
OKLAHOMA,40133000033,5,5,Rep,86
OKLAHOMA,40137000032,4,4,Rep,960
OKLAHOMA,40143000038,1,1,Rep,288
OKLAHOMA,40017000215,3,5,Rep,1299
OKLAHOMA,40017000109,3,3,Rep,113
OKLAHOMA,40137000060,4,4,Rep,31
OKLAHOMA,40143000110,1,1,Rep,382
OKLAHOMA,40143000853,1,1,Rep,669
OKLAHOMA,40143000048,1,1,Rep,358
OKLAHOMA,40143000053,1,1,Rep,619
OKLAHOMA,40143000760,1,1,Rep,1097
OKLAHOMA,40143000118,1,1,Rep,981
OKLAHOMA,40143000151,1,1,Rep,282
OKLAHOMA,40143000127,1,1,Rep,348
OKLAHOMA,40143000171,1,1,Rep,533
OKLAHOMA,40143000802,1,1,Rep,520
OKLAHOMA,40143000132,1,1,Rep,524
OKLAHOMA,40145000102,1,1,Rep,780
OKLAHOMA,40143000757,1,1,Rep,1796
OKLAHOMA,40143000104,1,1,Rep,342
OKLAHOMA,40143000139,1,1,Rep,176
OKLAHOMA,40143000163,1,1,Rep,524
OKLAHOMA,40143000504,1,1,Rep,1110
OKLAHOMA,40143000754,1,1,Rep,1251
OKLAHOMA,40023000322,2,2,Rep,205
OKLAHOMA,40129000301,3,3,Rep,144
OKLAHOMA,40017000206,3,5,Rep,1139
OKLAHOMA,40143000502,1,1,Rep,1526
OKLAHOMA,40143000025,1,1,Rep,192
OKLAHOMA,40087000008,4,4,Rep,830
OKLAHOMA,40087000006,4,4,Rep,918
OKLAHOMA,40143000035,1,1,Rep,472
OKLAHOMA,40143000032,1,1,Rep,162
OKLAHOMA,40143000007,1,1,Rep,55
OKLAHOMA,40143000089,1,1,Rep,217
OKLAHOMA,40077000003,2,2,Rep,254
OKLAHOMA,40087000027,4,4,Rep,387
OKLAHOMA,40087000007,4,4,Rep,321
OKLAHOMA,40089000019,2,2,Rep,495
OKLAHOMA,40017000200,3,5,Rep,3109
OKLAHOMA,40017000221,3,,Rep,955
OKLAHOMA,40093000016,3,3,Rep,93
OKLAHOMA,40015001213,3,3,Rep,284
OKLAHOMA,40087000023,4,4,Rep,535
OKLAHOMA,40087000017,4,4,Rep,191
OKLAHOMA,40143000080,1,1,Rep,107
